"word","polarity"
"lies","negative"
"life-threatening","negative"
"lifeless","negative"
"limit","negative"
"limitation","negative"
"limited","negative"
"limp","negative"
"listless","negative"
"litigious","negative"
"little","negative"
"little-known","negative"
"livid","negative"
"lividly","negative"
"loath","negative"
"loathe","negative"
"loathing","negative"
"loathly","negative"
"loathsome","negative"
"loathsomely","negative"
"lone","negative"
"lone","negative"
"loneliness","negative"
"lonely","negative"
"lonesome","negative"
"longing","negative"
"longingly","negative"
"loophole","negative"
"loopholes","negative"
"loopholes","negative"
"loot","negative"
"lorn","negative"
"losing","negative"
"losing","negative"
"loser","negative"
"loss","negative"
"lost","negative"
"lousy","negative"
"loveless","negative"
"lovelorn","negative"
"low","negative"
"low-rated","negative"
"lowly","negative"
"ludicrous","negative"
"ludicrously","negative"
"lukewarm","negative"
"lunatic","negative"
"lunatic","negative"
"lunaticism","negative"
"lurid","negative"
"lurking","negative"
"lying","negative"
"macabre","negative"
"mad","negative"
"maddening","negative"
"maddeningly","negative"
"madder","negative"
"madder","negative"
"madly","negative"
"madman","negative"
"madness","negative"
"maladjusted","negative"
"maladjustment","negative"
"malady","negative"
"malaise","negative"
"malcontent","negative"
"malcontent","negative"
"malcontented","negative"
"maledict","negative"
"malevolence","negative"
"malevolent","negative"
"malevolently","negative"
"malice","negative"
"malicious","negative"
"maliciously","negative"
"maliciousness","negative"
"malign","negative"
"malignant","negative"
"malodorous","negative"
"maltreatment","negative"
"maltreatment","negative"
"maneuver","negative"
"maneuver","negative"
"mania","negative"
"maniac","negative"
"maniacal","negative"
"manic","negative"
"manipulation","negative"
"manipulation","negative"
"manipulative","negative"
"manipulators","negative"
"manipulators","negative"
"mar","negative"
"marginal","negative"
"marginally","negative"
"martyrdom","negative"
"martyrdom-seeking","negative"
"massacre","negative"
"massacres","negative"
"maverick","negative"
"mawkish","negative"
"mawkishly","negative"
"mawkishness","negative"
"maxi-devaluation","negative"
"maxi-devaluation","negative"
"meager","negative"
"mean","negative"
"meaningless","negative"
"meanness","negative"
"mediocre","negative"
"mediocrity","negative"
"melancholy","negative"
"melodramatic","negative"
"melodramatically","negative"
"menace","negative"
"menacing","negative"
"menacingly","negative"
"mendacious","negative"
"mendacity","negative"
"menial","negative"
"merciless","negative"
"mercilessly","negative"
"mere","negative"
"mess","negative"
"mess","negative"
"messy","negative"
"midget","negative"
"midget","negative"
"militancy","negative"
"militancy","negative"
"mindless","negative"
"mindlessly","negative"
"mirage","negative"
"mirage","negative"
"mire","negative"
"misbecoming","negative"
"misbegotten","negative"
"misbehavior","negative"
"miscalculation","negative"
"miscalculation","negative"
"mischief","negative"
"mischief","negative"
"mischievous","negative"
"mischievously","negative"
"misconception","negative"
"misconceptions","negative"
"misconceptions","negative"
"miscreant","negative"
"miscreants","negative"
"misdirection","negative"
"miser","negative"
"miserly","negative"
"miserable","negative"
"miserableness","negative"
"miserably","negative"
"miseries","negative"
"misery","negative"
"misery","negative"
"misfit","negative"
"misfortune","negative"
"misgiving","negative"
"misgivings","negative"
"misguidance","negative"
"misguided","negative"
"mishap","negative"
"misinformed","negative"
"misjudgment","negative"
"mislead","negative"
"misleading","negative"
"misreading","negative"
"misreading","negative"
"misstatement","negative"
"mistake","negative"
"mistake","negative"
"mistakes","negative"
"mistakes","negative"
"mistrust","negative"
"mistrust","negative"
"misunderstand","negative"
"misunderstood","negative"
"misunderstanding","negative"
"misunderstanding","negative"
"misunderstanding","negative"
"misunderstandings","negative"
"misunderstandings","negative"
"mock","negative"
"mockeries","negative"
"mockery","negative"
"mocking","negative"
"mockingly","negative"
"molestation","negative"
"monotonous","negative"
"monotony","negative"
"monster","negative"
"monstrosities","negative"
"monstrosity","negative"
"monstrous","negative"
"monstrously","negative"
"moody","negative"
"moot","negative"
"morbid","negative"
"morbidly","negative"
"mordant","negative"
"mordantly","negative"
"moribund","negative"
"mortification","negative"
"mortified","negative"
"mortifying","negative"
"mortifying","negative"
"motionless","negative"
"motley","negative"
"mourner","negative"
"mournful","negative"
"mournfully","negative"
"muddy","negative"
"mudslinger","negative"
"mudslinging","negative"
"mulish","negative"
"multi-polarization","negative"
"multi-polarization","negative"
"mundane","negative"
"murder","negative"
"murderous","negative"
"murderously","negative"
"murky","negative"
"muscle-flexing","negative"
"mysterious","negative"
"mysteriously","negative"
"mystery","negative"
"mistified","negative"
"myth","negative"
"myth","negative"
"naive","negative"
"naively","negative"
"narrow","negative"
"narrower","negative"
"narrower","negative"
"nastily","negative"
"nastiness","negative"
"nasty","negative"
"nationalism","negative"
"nationalism","negative"
"naughty","negative"
"nauseating","negative"
"nauseatingly","negative"
"nebulous","negative"
"nebulous","negative"
"nebulously","negative"
"need","negative"
"need","negative"
"needless","negative"
"needlessly","negative"
"needy","negative"
"nefarious","negative"
"nefariously","negative"
"negation","negative"
"negative","negative"
"neglect","negative"
"neglected","negative"
"negligent","negative"
"negligence","negative"
"negligible","negative"
"nemesis","negative"
"nettlesome","negative"
"nervous","negative"
"nervously","negative"
"nervousness","negative"
"neurotic","negative"
"neurotically","negative"
"nightmare","negative"
"nightmarish","negative"
"nightmarishly","negative"
"noisy","negative"
"non-confidence","negative"
"non-confidence","negative"
"nonexistent","negative"
"nonsense","negative"
"nosey","negative"
"notorious","negative"
"notoriously","negative"
"nuisance","negative"
"nuisance","negative"
"obese","negative"
"obese","negative"
"objection","negative"
"objection","negative"
"objectionable","negative"
"objections","negative"
"objections","negative"
"oblique","negative"
"obliterated","negative"
"oblivious","negative"
"oblivious","negative"
"obnoxious","negative"
"obnoxiously","negative"
"obscene","negative"
"obscenely","negative"
"obscenity","negative"
"obscure","negative"
"obsession","negative"
"obsessions","negative"
"obsessive","negative"
"obsessively","negative"
"obsessiveness","negative"
"obsolete","negative"
"obstacle","negative"
"obstacle","negative"
"obstinate","negative"
"obstinately","negative"
"obstruction","negative"
"obtrusive","negative"
"obtuse","negative"
"obviously","negative"
"odd","negative"
"oddities","negative"
"oddities","negative"
"oddity","negative"
"oddly","negative"
"offence","negative"
"offence","negative"
"offend","negative"
"offending","negative"
"offenses","negative"
"offenses","negative"
"offensive","negative"
"offensive","negative"
"offensively","negative"
"offensiveness","negative"
"officious","negative"
"ominous","negative"
"ominously","negative"
"omission","negative"
"one-side","negative"
"one-sided","negative"
"onerous","negative"
"onerously","negative"
"onslaught","negative"
"onslaught","negative"
"opinionated","negative"
"opponent","negative"
"opportunistic","negative"
"opposition","negative"
"opposition","negative"
"oppositions","negative"
"oppositions","negative"
"oppression","negative"
"oppression","negative"
"oppressive","negative"
"oppressively","negative"
"oppressiveness","negative"
"oppressors","negative"
"oppressors","negative"
"orphan","negative"
"outbreak","negative"
"outburst","negative"
"outburst","negative"
"outbursts","negative"
"outbursts","negative"
"outcast","negative"
"outcry","negative"
"outdated","negative"
"outlaw","negative"
"outmoded","negative"
"outrage","negative"
"outraged","negative"
"outrageous","negative"
"outrageously","negative"
"outrageousness","negative"
"outrages","negative"
"outsider","negative"
"over-acted","negative"
"over-valuation","negative"
"over-valuation","negative"
"overacted","negative"
"overbalanced","negative"
"overbearing","negative"
"overbearingly","negative"
"overblown","negative"
"overdone","negative"
"overdue","negative"
"overkill","negative"
"oversight","negative"
"oversimplification","negative"
"oversimplified","negative"
"oversized","negative"
"overstatement","negative"
"overstatement","negative"
"overstatements","negative"
"overtaxed","negative"
"overwhelming","negative"
"overwhelmingly","negative"
"overworked","negative"
"overzealous","negative"
"overzealously","negative"
"pain","negative"
"pain","negative"
"painful","negative"
"painfully","negative"
"pains","negative"
"pains","negative"
"pale","negative"
"pale","negative"
"paltry","negative"
"pandemonium","negative"
"panic","negative"
"panicky","negative"
"paradoxical","negative"
"paradoxically","negative"
"paralize","negative"
"paralyzed","negative"
"paranoia","negative"
"paranoid","negative"
"parasite","negative"
"pariah","negative"
"partiality","negative"
"partiality","negative"
"partisan","negative"
"partisan","negative"
"partisans","negative"
"partisans","negative"
"passe","negative"
"passive","negative"
"passive","negative"
"passiveness","negative"
"passiveness","negative"
"pathetic","negative"
"pathetically","negative"
"paucity","negative"
"paucity","negative"
"pauper","negative"
"paupers","negative"
"paupers","negative"
"payback","negative"
"payback","negative"
"peculiar","negative"
"pedantic","negative"
"pedestrian","negative"
"peeved","negative"
"peevish","negative"
"peevishly","negative"
"penalty","negative"
"penalty","negative"
"perfidious","negative"
"perfidity","negative"
"perfunctory","negative"
"perfunctory","negative"
"peril","negative"
"perilous","negative"
"perilously","negative"
"peripheral","negative"
"pernicious","negative"
"perplexed","negative"
"perplexing","negative"
"perplexity","negative"
"persecution","negative"
"persecution","negative"
"pertinacious","negative"
"pertinaciously","negative"
"pertinacity","negative"
"perturbed","negative"
"perverse","negative"
"perversely","negative"
"perversion","negative"
"perversity","negative"
"perverted","negative"
"pessimism","negative"
"pessimistic","negative"
"pessimistically","negative"
"pest","negative"
"pestilent","negative"
"petrified","negative"
"petty","negative"
"phobia","negative"
"phobic","negative"
"phony","negative"
"picky","negative"
"pillage","negative"
"pinch","negative"
"pitiable","negative"
"pitiful","negative"
"pitifully","negative"
"pitiless","negative"
"pitilessly","negative"
"pittance","negative"
"pity","negative"
"plague","negative"
"plague","negative"
"plaything","negative"
"plaything","negative"
"plea","negative"
"pleas","negative"
"pleas","negative"
"plebeian","negative"
"plight","negative"
"plotters","negative"
"plotters","negative"
"ploy","negative"
"ploy","negative"
"plunderer","negative"
"pointless","negative"
"pointlessly","negative"
"poison","negative"
"poison","negative"
"poisonous","negative"
"poisonously","negative"
"polarisation","negative"
"polarisation","negative"
"polluter","negative"
"polluter","negative"
"polluters","negative"
"polluters","negative"
"polution","negative"
"pompous","negative"
"poor","negative"
"poorly","negative"
"posturing","negative"
"posturing","negative"
"poverty","negative"
"powerless","negative"
"pratfall","negative"
"precarious","negative"
"precariously","negative"
"precipitous","negative"
"predatory","negative"
"predicament","negative"
"prejudice","negative"
"prejudice","negative"
"prejudicial","negative"
"premeditated","negative"
"preposterous","negative"
"preposterously","negative"
"pressing","negative"
"pressing","negative"
"presumptuous","negative"
"presumptuously","negative"
"pretence","negative"
"pretence","negative"
"pretend","negative"
"pretense","negative"
"pretense","negative"
"pretentious","negative"
"pretentiously","negative"
"pricey","negative"
"prickles","negative"
"prickles","negative"
"prideful","negative"
"primitive","negative"
"primitive","negative"
"prison","negative"
"prisoner","negative"
"problem","negative"
"problematic","negative"
"problematic","negative"
"problems","negative"
"problems","negative"
"procrastination","negative"
"profane","negative"
"profanity","negative"
"prohibitive","negative"
"prohibitively","negative"
"propaganda","negative"
"propaganda","negative"
"proscription","negative"
"proscription","negative"
"proscriptions","negative"
"proscriptions","negative"
"protest","negative"
"protest","negative"
"protests","negative"
"protests","negative"
"protracted","negative"
"provocation","negative"
"provocation","negative"
"provocative","negative"
"provocative","negative"
"pugnacious","negative"
"pugnaciously","negative"
"pugnacity","negative"
"punch","negative"
"punch","negative"
"punishable","negative"
"punitive","negative"
"punitive","negative"
"puny","negative"
"puppet","negative"
"puppet","negative"
"puppets","negative"
"puppets","negative"
"puzzled","negative"
"puzzlement","negative"
"puzzling","negative"
"qualms","negative"
"qualms","negative"
"quandary","negative"
"quarrel","negative"
"quarrel","negative"
"quarrellous","negative"
"quarrellously","negative"
"quarrels","negative"
"quarrelsome","negative"
"queer","negative"
"questionable","negative"
"quitter","negative"
"racism","negative"
"racism","negative"
"racist","negative"
"racist","negative"
"racist","negative"
"racists","negative"
"racists","negative"
"radical","negative"
"radical","negative"
"radical","negative"
"radicalization","negative"
"radicalization","negative"
"radically","negative"
"radicals","negative"
"rage","negative"
"ragged","negative"
"raging","negative"
"rampant","negative"
"ramshackle","negative"
"rancor","negative"
"rank","negative"
"ranting","negative"
"rantingly","negative"
"rascal","negative"
"rash","negative"
"rat","negative"
"raving","negative"
"reactionary","negative"
"rebellious","negative"
"recalcitrant","negative"
"recession","negative"
"recessionary","negative"
"reckless","negative"
"recklessly","negative"
"recklessness","negative"
"recourses","negative"
"recourses","negative"
"redundancy","negative"
"redundant","negative"
"refusal","negative"
"refusal","negative"
"refuse","negative"
"refutation","negative"
"refutation","negative"
"regression","negative"
"regressive","negative"
"regret","negative"
"regret","negative"
"regretful","negative"
"regretfully","negative"
"regrettable","negative"
"regrettably","negative"
"rejection","negative"
"rejection","negative"
"relentless","negative"
"relentlessly","negative"
"relentlessness","negative"
"reluctance","negative"
"reluctance","negative"
"reluctant","negative"
"reluctantly","negative"
"remorse","negative"
"remorseful","negative"
"remorsefully","negative"
"remorseless","negative"
"remorselessly","negative"
"remorselessness","negative"
"renunciation","negative"
"repetitive","negative"
"reprehensible","negative"
"reprehensibly","negative"
"reprehension","negative"
"reprehensive","negative"
"repression","negative"
"repression","negative"
"repressive","negative"
"reproach","negative"
"reproach","negative"
"reproachful","negative"
"reprovingly","negative"
"repudiation","negative"
"repudiation","negative"
"repugnance","negative"
"repugnant","negative"
"repugnantly","negative"
"repulsed","negative"
"repulsing","negative"
"repulsive","negative"
"repulsively","negative"
"repulsiveness","negative"
"resentful","negative"
"resentment","negative"
"resentment","negative"
"reservations","negative"
"reservations","negative"
"resigned","negative"
"resistance","negative"
"resistance","negative"
"resistant","negative"
"resistant","negative"
"restless","negative"
"restlessness","negative"
"restricted","negative"
"restriction","negative"
"restrictive","negative"
"retaliatory","negative"
"reticent","negative"
"retreat","negative"
"revenge","negative"
"revengeful","negative"
"revengefully","negative"
"reviled","negative"
"revolting","negative"
"revoltingly","negative"
"revulsion","negative"
"revulsive","negative"
"rhetoric","negative"
"rhetoric","negative"
"rhetorical","negative"
"rhetorical","negative"
"ridicule","negative"
"ridiculous","negative"
"ridiculously","negative"
"rife","negative"
"rift","negative"
"rift","negative"
"rifts","negative"
"rifts","negative"
"rigid","negative"
"rigor","negative"
"rigorous","negative"
"riled","negative"
"risk","negative"
"risk","negative"
"risky","negative"
"rival","negative"
"rivalry","negative"
"roadblocks","negative"
"roadblocks","negative"
"rocky","negative"
"rogue","negative"
"rogue","negative"
"rollercoaster","negative"
"rollercoaster","negative"
"rot","negative"
"rotten","negative"
"rough","negative"
"rubbish","negative"
"rude","negative"
"rue","negative"
"ruffian","negative"
"ruin","negative"
"ruin","negative"
"ruinous","negative"
"rumbling","negative"
"rumbling","negative"
"rumor","negative"
"rumor","negative"
"rumors","negative"
"rumors","negative"
"rumours","negative"
"rumours","negative"
"run-down","negative"
"runaway","negative"
"rupture","negative"
"rusty","negative"
"ruthless","negative"
"ruthlessly","negative"
"ruthlessness","negative"
"sacrifice","negative"
"sacrifice","negative"
"sad","negative"
"sadly","negative"
"sadness","negative"
"salacious","negative"
"sanctimonious","negative"
"sanctimonious","negative"
"sarcasm","negative"
"sarcastic","negative"
"sarcastically","negative"
"sardonic","negative"
"sardonically","negative"
"sass","negative"
"satirical","negative"
"savage","negative"
"savage","negative"
"savaged","negative"
"savagely","negative"
"savagery","negative"
"savages","negative"
"scandal","negative"
"scandal","negative"
"scandalized","negative"
"scandalous","negative"
"scandalously","negative"
"scandals","negative"
"scant","negative"
"scapegoat","negative"
"scar","negative"
"scarred","negative"
"scarce","negative"
"scarcely","negative"
"scarcity","negative"
"scared","negative"
"scarier","negative"
"scariest","negative"
"scarily","negative"
"scars","negative"
"scars","negative"
"scary","negative"
"scary","negative"
"scathing","negative"
"scathingly","negative"
"scheme","negative"
"scheming","negative"
"scoffingly","negative"
"scolding","negative"
"scoldingly","negative"
"scorching","negative"
"scorchingly","negative"
"scornful","negative"
"scornfully","negative"
"scoundrel","negative"
"scourge","negative"
"scowl","negative"
"screech","negative"
"scum","negative"
"scummy","negative"
"second-class","negative"
"second-tier","negative"
"secretive","negative"
"secretive","negative"
"sedentary","negative"
"seedy","negative"
"seething","negative"
"self-coup","negative"
"self-coup","negative"
"self-criticism","negative"
"self-criticism","negative"
"self-defeating","negative"
"self-destructive","negative"
"self-humiliation","negative"
"self-humiliation","negative"
"self-interest","negative"
"self-interest","negative"
"self-interested","negative"
"self-serving","negative"
"self-serving","negative"
"selfinterested","negative"
"selfish","negative"
"selfishly","negative"
"selfishness","negative"
"senile","negative"
"senseless","negative"
"senselessly","negative"
"serious","negative"
"seriously","negative"
"seriousness","negative"
"servitude","negative"
"set-up","negative"
"set-up","negative"
"sever","negative"
"severe","negative"
"severe","negative"
"severely","negative"
"severity","negative"
"shabby","negative"
"shadowy","negative"
"shady","negative"
"shaky","negative"
"shallow","negative"
"sham","negative"
"shambles","negative"
"shame","negative"
"shameful","negative"
"shameful","negative"
"shamefully","negative"
"shamefully","negative"
"shamefulness","negative"
"shameless","negative"
"shamelessly","negative"
"shamelessness","negative"
"shark","negative"
"sharp","negative"
"sharply","negative"
"sheer","negative"
"shirker","negative"
"shipwreck","negative"
"shock","negative"
"shock","negative"
"shocking","negative"
"shockingly","negative"
"shoddy","negative"
"short-lived","negative"
"shortage","negative"
"shortcoming","negative"
"shortcomings","negative"
"shortsighted","negative"
"shortsightedness","negative"
"showdown","negative"
"showdown","negative"
"shred","negative"
"shrew","negative"
"shrill","negative"
"shrill","negative"
"shrilly","negative"
"shrouded","negative"
"shrug","negative"
"shunned","negative"
"shy","negative"
"shyly","negative"
"shyness","negative"
"sick","negative"
"sickly","negative"
"sickening","negative"
"sickening","negative"
"sickeningly","negative"
"sickness","negative"
"sidetracked","negative"
"siege","negative"
"sillily","negative"
"silly","negative"
"simplistic","negative"
"simplistic","negative"
"simplistically","negative"
"sin","negative"
"sin","negative"
"sinful","negative"
"sinfully","negative"
"sinister","negative"
"sinisterly","negative"
"sinking","negative"
"sinking","negative"
"skeletons","negative"
"skeletons","negative"
"skeptical","negative"
"skeptical","negative"
"skeptically","negative"
"skepticism","negative"
"skepticism","negative"
"sketchy","negative"
"skimpy","negative"
"skittish","negative"
"skittishly","negative"
"slack","negative"
"slander","negative"
"slanderer","negative"
"slanderous","negative"
"slanderously","negative"
"slanders","negative"
"slanders","negative"
"slashing","negative"
"slashing","negative"
"slaughter","negative"
"slaughter","negative"
"slaughtered","negative"
"slaves","negative"
"slaves","negative"
"sleazy","negative"
"slight","negative"
"slight","negative"
"slightly","negative"
"slime","negative"
"sloppy","negative"
"sloppily","negative"
"sloth","negative"
"slothful","negative"
"slow","negative"
"slowly","negative"
"slow-moving","negative"
"slug","negative"
"sluggish","negative"
"slump","negative"
"slump","negative"
"slur","negative"
"sly","negative"
"smack","negative"
"smack","negative"
"smash","negative"
"smokescreen","negative"
"smokescreen","negative"
"smoldering","negative"
"smouldering","negative"
"smug","negative"
"smugly","negative"
"smut","negative"
"smuttier","negative"
"smuttiest","negative"
"smutty","negative"
"snare","negative"
"snarl","negative"
"sneak","negative"
"sneakily","negative"
"sneaky","negative"
"sneer","negative"
"sneering","negative"
"sneeringly","negative"
"so-cal","negative"
"so-called","negative"
"sober","negative"
"sobering","negative"
"solemn","negative"
"solemn","negative"
"somber","negative"
"sore","negative"
"sore","negative"
"sorely","negative"
"soreness","negative"
"sorrow","negative"
"sorrowful","negative"
"sorrowfully","negative"
"sorry","negative"
"sounding","negative"
"sour","negative"
"sourly","negative"
"spade","negative"
"spade","negative"
"spilling","negative"
"spilling","negative"
"spinster","negative"
"spiritless","negative"
"spite","negative"
"spiteful","negative"
"spitefully","negative"
"spitefulness","negative"
"split","negative"
"splitting","negative"
"spookier","negative"
"spookiest","negative"
"spookily","negative"
"spooky","negative"
"spooky","negative"
"spoon-fed","negative"
"spoonfed","negative"
"sporadic","negative"
"spot","negative"
"spotty","negative"
"spurious","negative"
"squabbling","negative"
"staggering","negative"
"staggeringly","negative"
"stagnant","negative"
"stagnation","negative"
"staid","negative"
"stake","negative"
"stake","negative"
"stale","negative"
"stalemate","negative"
"stampede","negative"
"stampede","negative"
"standstill","negative"
"stark","negative"
"starkly","negative"
"startling","negative"
"startlingly","negative"
"starvation","negative"
"static","negative"
"stealing","negative"
"steep","negative"
"steeply","negative"
"stench","negative"
"stereotype","negative"
"stereotypical","negative"
"stereotypically","negative"
"stern","negative"
"stern","negative"
"sticky","negative"
"stiff","negative"
"stifling","negative"
"stiflingly","negative"
"stigma","negative"
"sting","negative"
"sting","negative"
"stinging","negative"
"stingingly","negative"
"stink","negative"
"stinking","negative"
"stodgy","negative"
"stole","negative"
"stolen","negative"
"stolen","negative"
"stooge","negative"
"stooges","negative"
"stooges","negative"
"stormy","negative"
"straggler","negative"
"strain","negative"
"strained","negative"
"strange","negative"
"strenuous","negative"
"stress","negative"
"stressful","negative"
"stressfully","negative"
"stricken","negative"
"strict","negative"
"strictly","negative"
"strident","negative"
"stridently","negative"
"strife","negative"
"stringent","negative"
"stringently","negative"
"struggle","negative"
"struggle","negative"
"stubborn","negative"
"stubbornly","negative"
"stubbornness","negative"
"stuffy","negative"
"stunt","negative"
"stunted","negative"
"stupid","negative"
"stupidity","negative"
"stupidly","negative"
"stupified","negative"
"stupor","negative"
"sty","negative"
"sty","negative"
"subdued","negative"
"subjected","negative"
"subjection","negative"
"subjugate","negative"
"subjugation","negative"
"submissive","negative"
"subordinate","negative"
"subordinate","negative"
"subservience","negative"
"subservient","negative"
"substandard","negative"
"subversion","negative"
"subversive","negative"
"subversively","negative"
"sucker","negative"
"sufferer","negative"
"sufferers","negative"
"sufferers","negative"
"suffering","negative"
"suffering","negative"
"sugar-coated","negative"
"sugarcoated","negative"
"suicidal","negative"
"suicide","negative"
"sullen","negative"
"superficial","negative"
"superficial","negative"
"superficiality","negative"
"superficially","negative"
"superfluous","negative"
"superiority","negative"
"superiority","negative"
"superstition","negative"
"superstitious","negative"
"suppression","negative"
"suppression","negative"
"supremacy","negative"
"supremacy","negative"
"surrender","negative"
"surrender","negative"
"susceptible","negative"
"suspect","negative"
"suspect","negative"
"suspicion","negative"
"suspicion","negative"
"suspicions","negative"
"suspicions","negative"
"suspicious","negative"
"suspicious","negative"
"suspiciously","negative"
"swamped","negative"
"swear","negative"
"swipe","negative"
"swipe","negative"
"swore","negative"
"sympathetic","negative"
"sympathetic","negative"
"sympathetically","negative"
"sympathies","negative"
"sympathies","negative"
"sympathy","negative"
"sympathy","negative"
"symptom","negative"
"syndrome","negative"
"syndrome","negative"
"taboo","negative"
"taboo","negative"
"tainted","negative"
"tangled","negative"
"tantrum","negative"
"tardy","negative"
"taunt","negative"
"taunting","negative"
"tauntingly","negative"
"taunts","negative"
"tawdry","negative"
"teasingly","negative"
"taxing","negative"
"tedious","negative"
"tediously","negative"
"temerity","negative"
"temper","negative"
"tempest","negative"
"temptation","negative"
"tense","negative"
"tension","negative"
"tension","negative"
"tentative","negative"
"tentatively","negative"
"tenuous","negative"
"tenuously","negative"
"tepid","negative"
"terrible","negative"
"terribleness","negative"
"terribly","negative"
"terror","negative"
"terror-genic","negative"
"terror-genic","negative"
"terrorism","negative"
"thankless","negative"
"thirst","negative"
"thorny","negative"
"thorny","negative"
"thoughtless","negative"
"thoughtlessly","negative"
"thoughtlessness","negative"
"threat","negative"
"threat","negative"
"threatening","negative"
"threatening","negative"
"threats","negative"
"threats","negative"
"thumbs","negative"
"thumbs","negative"
"timid","negative"
"timidity","negative"
"timidly","negative"
"timidness","negative"
"tiny","negative"
"tired","negative"
"tiresome","negative"
"tiring","negative"
"tiring","negative"
"tiringly","negative"
"toll","negative"
"toll","negative"
"torment","negative"
"tormented","negative"
"torrent","negative"
"torture","negative"
"tortured","negative"
"tortuous","negative"
"torturous","negative"
"torturously","negative"
"totalitarian","negative"
"touchy","negative"
"toughness","negative"
"toughness","negative"
"toxic","negative"
"tragedy","negative"
"tragedy","negative"
"tragic","negative"
"tragically","negative"
"traitor","negative"
"traitorous","negative"
"traitorously","negative"
"traitorously","negative"
"tramp","negative"
"transgression","negative"
"trauma","negative"
"trauma","negative"
"traumatic","negative"
"traumatic","negative"
"traumatically","negative"
"traumatized","negative"
"travesties","negative"
"travesty","negative"
"treacherous","negative"
"treacherously","negative"
"treachery","negative"
"treason","negative"
"treasonous","negative"
"trial","negative"
"trick","negative"
"trick","negative"
"tricky","negative"
"tricky","negative"
"trickery","negative"
"trivial","negative"
"trivial","negative"
"trivially","negative"
"trouble","negative"
"trouble","negative"
"troublemaker","negative"
"troublemaker","negative"
"troublesome","negative"
"troublesome","negative"
"troublesomely","negative"
"truant","negative"
"trying","negative"
"tumultuous","negative"
"turbulent","negative"
"turmoil","negative"
"twist","negative"
"twisted","negative"
"twists","negative"
"twists","negative"
"tyrannical","negative"
"tyrannically","negative"
"tyranny","negative"
"tyrant","negative"
"ugliness","negative"
"ugliness","negative"
"ugly","negative"
"ulterior","negative"
"ultimatum","negative"
"ultimatums","negative"
"ultimatums","negative"
"ultra-hardline","negative"
"ultra-hardline","negative"
"unable","negative"
"unacceptable","negative"
"unacceptablely","negative"
"unaccustomed","negative"
"unattractive","negative"
"unauthentic","negative"
"unavailable","negative"
"unavoidable","negative"
"unavoidably","negative"
"unbearable","negative"
"unbearablely","negative"
"unbelievable","negative"
"unbelievably","negative"
"uncertain","negative"
"uncivil","negative"
"uncivilized","negative"
"uncivilized","negative"
"unclean","negative"
"unclear","negative"
"uncollectible","negative"
"uncomfortable","negative"
"uncompetitive","negative"
"uncompromising","negative"
"uncompromisingly","negative"
"unconfirmed","negative"
"unconstitutional","negative"
"uncontrolled","negative"
"unconvincing","negative"
"unconvincingly","negative"
"uncouth","negative"
"undecided","negative"
"undefined","negative"
"undependability","negative"
"undependable","negative"
"underdog","negative"
"underdog","negative"
"underlings","negative"
"underlings","negative"
"underpaid","negative"
"undesirable","negative"
"undetermined","negative"
"undid","negative"
"undignified","negative"
"undo","negative"
"undocumented","negative"
"undone","negative"
"undue","negative"
"unease","negative"
"unease","negative"
"uneasily","negative"
"uneasiness","negative"
"uneasiness","negative"
"uneasy","negative"
"uneconomical","negative"
"unethical","negative"
"uneven","negative"
"uneventful","negative"
"unexpected","negative"
"unexplained","negative"
"unfair","negative"
"unfairly","negative"
"unfaithful","negative"
"unfaithfully","negative"
"unfamiliar","negative"
"unfavorable","negative"
"unfeeling","negative"
"unfinished","negative"
"unfit","negative"
"unforeseen","negative"
"unfortunate","negative"
"unfounded","negative"
"unfriendly","negative"
"unfulfilled","negative"
"unfunded","negative"
"ungrateful","negative"
"ungovernable","negative"
"ungovernable","negative"
"unhappily","negative"
"unhappiness","negative"
"unhappy","negative"
"unhealthy","negative"
"unilateralism","negative"
"unilateralism","negative"
"unimaginable","negative"
"unimaginably","negative"
"unimportant","negative"
"uninformed","negative"
"uninsured","negative"
"unipolar","negative"
"unipolar","negative"
"unjust","negative"
"unjustifiable","negative"
"unjustifiably","negative"
"unjustified","negative"
"unkind","negative"
"unkindly","negative"
"unlamentable","negative"
"unlamentably","negative"
"unlawful","negative"
"unlawfully","negative"
"unlawfulness","negative"
"unlawfulness","negative"
"unlicensed","negative"
"unlucky","negative"
"unmoved","negative"
"unnatural","negative"
"unnecessary","negative"
"unneeded","negative"
"unnerved","negative"
"unnerving","negative"
"unnervingly","negative"
"unnoticed","negative"
"unobserved","negative"
"unorthodox","negative"
"unorthodoxy","negative"
"unpleasant","negative"
"unpleasantries","negative"
"unpleasantries","negative"
"unpopular","negative"
"unprecedent","negative"
"unprecedented","negative"
"unpredictable","negative"
"unprepared","negative"
"unproductive","negative"
"unprofitable","negative"
"unqualified","negative"
"unravel","negative"
"unravel","negative"
"unraveled","negative"
"unrealistic","negative"
"unreasonable","negative"
"unreasonably","negative"
"unrelenting","negative"
"unrelentingly","negative"
"unreliability","negative"
"unreliability","negative"
"unreliable","negative"
"unresolved","negative"
"unrest","negative"
"unruly","negative"
"unsafe","negative"
"unsatisfactory","negative"
"unsavory","negative"
"unscrupulous","negative"
"unscrupulously","negative"
"unsettled","negative"
"unsettlingly","negative"
"unskilled","negative"
"unsophisticated","negative"
"unsound","negative"
"unspeakable","negative"
"unspeakablely","negative"
"unspecified","negative"
